TimeStamp, Cell, Direction, BSSID, SSID, Strength 
1521219465816,Cell No.,D4,50:0f:80:c4:5f:6d,tudelft-dastud, -76
1521219465816,Cell No.,D4,50:0f:80:c4:5f:6e,TUvisitor, -76
1521219465816,Cell No.,D4,38:90:a5:9d:0f:30,eduroam, -73
1521219465816,Cell No.,D4,38:90:a5:20:e9:0d,tudelft-dastud, -79
1521219465816,Cell No.,D4,38:90:a5:37:40:80,eduroam, -51
1521219465816,Cell No.,D4,38:90:a5:20:e9:0f,eduroam, -79
1521219465816,Cell No.,D4,38:90:a5:8c:93:ee,TUvisitor, -90
1521219465816,Cell No.,D4,38:90:a5:8c:7c:dd,tudelft-dastud, -76
1521219465816,Cell No.,D4,50:0f:80:e3:79:62,tudelft-dastud, -53
1521219465816,Cell No.,D4,50:0f:80:e3:79:6d,tudelft-dastud, -66
1521219465816,Cell No.,D4,50:0f:80:fd:7f:bf,eduroam, -88
1521219465816,Cell No.,D4,50:0f:80:e3:79:6f,eduroam, -66
1521219465816,Cell No.,D4,50:0f:80:fd:7f:bd,tudelft-dastud, -87
1521219465816,Cell No.,D4,38:90:a5:8c:93:ed,tudelft-dastud, -89
1521219465816,Cell No.,D4,38:90:a5:37:42:df,eduroam, -72
1521219465816,Cell No.,D4,50:0f:80:e3:73:f2,tudelft-dastud, -77
1521219465816,Cell No.,D4,38:90:a5:8c:7c:d0,eduroam, -74
1521219465816,Cell No.,D4,38:90:a5:9d:0f:3e,TUvisitor, -89
1521219465816,Cell No.,D4,5c:96:9d:65:76:8d,SLDE-™-2, -87
1521219465816,Cell No.,D4,50:0f:80:e3:79:6e,TUvisitor, -66
1521219465816,Cell No.,D4,38:90:a5:20:e9:0e,TUvisitor, -78
1521219465816,Cell No.,D4,38:90:a5:8c:7c:df,eduroam, -77
1521219465816,Cell No.,D4,50:0f:80:fd:7f:be,TUvisitor, -87
1521219465816,Cell No.,D4,50:0f:80:e3:79:61,TUvisitor, -53
1521219465816,Cell No.,D4,38:90:a5:37:40:82,tudelft-dastud, -51
1521219465816,Cell No.,D4,50:0f:80:e3:79:60,eduroam, -52
1521219465816,Cell No.,D4,38:90:a5:9d:0f:3d,tudelft-dastud, -90
1521219465816,Cell No.,D4,38:90:a5:37:40:81,TUvisitor, -51
1521219465816,Cell No.,D4,38:90:a5:37:42:dd,tudelft-dastud, -72
1521219465816,Cell No.,D4,38:90:a5:37:42:de,TUvisitor, -72
1521219465816,Cell No.,D4,50:0f:80:c4:5f:6f,eduroam, -76
1521219465816,Cell No.,D4,38:90:a5:8c:93:ef,eduroam, -89
1521219472309,Cell No.,D1,38:90:a5:37:40:8d,tudelft-dastud, -52
1521219472309,Cell No.,D1,50:0f:80:c4:5f:6d,tudelft-dastud, -73
1521219472309,Cell No.,D1,50:0f:80:c4:5f:6e,TUvisitor, -73
